X:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TY-Body2-Model1(m/s^2),Y:Acc_TZ-Body2-Model1(m/s^2)
2.7772530,-6.9360744,1.9604894,0.0000000
2.7782530,-6.8802860,1.9413869,0.0000000
2.7792530,-6.8246439,1.9223091,0.0000000
2.7802530,-6.7691516,1.9032575,0.0000000
2.7812530,-6.7138123,1.8842335,0.0000000
2.7822530,-6.6586292,1.8652383,0.0000000
2.7832530,-6.6036056,1.8462733,0.0000000
2.7842530,-6.5487445,1.8273398,0.0000000
2.7852530,-6.4940490,1.8084390,0.0000000
2.7862530,-6.4395222,1.7895721,0.0000000
2.7872530,-6.3851669,1.7707403,0.0000000
2.7882530,-6.3309860,1.7519447,0.0000000
2.7892530,-6.2769825,1.7331865,0.0000000
2.7902530,-6.2231591,1.7144667,0.0000000
2.7912530,-6.1695185,1.6957863,0.0000000
2.7922530,-6.1160635,1.6771464,0.0000000
2.7932530,-6.0627966,1.6585479,0.0000000
2.7942530,-6.0097204,1.6399918,0.0000000
2.7952530,-5.9568376,1.6214790,0.0000000
2.7962530,-5.9041504,1.6030103,0.0000000
2.7972530,-5.8516615,1.5845867,0.0000000
2.7982530,-5.7993731,1.5662089,0.0000000
2.7992530,-5.7472877,1.5478777,0.0000000
2.8002530,-5.6954075,1.5295939,0.0000000
2.8012530,-5.6437347,1.5113583,0.0000000
2.8022530,-5.5922716,1.4931715,0.0000000
2.8032530,-5.5410204,1.4750342,0.0000000
2.8042530,-5.4899830,1.4569471,0.0000000
2.8052530,-5.4391617,1.4389108,0.0000000
2.8062530,-5.3885584,1.4209260,0.0000000
2.8072530,-5.3381752,1.4029931,0.0000000
2.8082530,-5.2880139,1.3851129,0.0000000
2.8092530,-5.2380765,1.3672857,0.0000000
2.8102530,-5.1883648,1.3495121,0.0000000
2.8112530,-5.1388807,1.3317925,0.0000000
2.8122530,-5.0896260,1.3141276,0.0000000
2.8132530,-5.0406023,1.2965176,0.0000000
2.8142530,-4.9918115,1.2789630,0.0000000
2.8152530,-4.9432553,1.2614643,0.0000000
2.8162530,-4.8949351,1.2440217,0.0000000
2.8172530,-4.8468527,1.2266357,0.0000000
2.8182530,-4.7990096,1.2093066,0.0000000
2.8192530,-4.7514074,1.1920346,0.0000000
2.8202530,-4.7040476,1.1748202,0.0000000
2.8212530,-4.6569316,1.1576636,0.0000000
2.8222530,-4.6100609,1.1405651,0.0000000
2.8232530,-4.5634369,1.1235249,0.0000000
2.8242530,-4.5170609,1.1065433,0.0000000
2.8252530,-4.4709344,1.0896204,0.0000000
2.8262530,-4.4250586,1.0727565,0.0000000
2.8272530,-4.3794349,1.0559518,0.0000000
2.8282530,-4.3340644,1.0392065,0.0000000
2.8292530,-4.2889485,1.0225206,0.0000000
2.8302530,-4.2440883,1.0058945,0.0000000
2.8312530,-4.1994850,0.98932810,0.0000000
2.8322530,-4.1551398,0.97282167,0.0000000
2.8332530,-4.1110537,0.95637528,0.0000000
2.8342530,-4.0672280,0.93998904,0.0000000
2.8352530,-4.0236636,0.92366304,0.0000000
2.8362530,-3.9803617,0.90739736,0.0000000
2.8372530,-3.9373232,0.89119207,0.0000000
2.8382530,-3.8945492,0.87504724,0.0000000
2.8392530,-3.8520406,0.85896293,0.0000000
2.8402530,-3.8097984,0.84293916,0.0000000
2.8412530,-3.7678236,0.82697600,0.0000000
2.8422530,-3.7261170,0.81107345,0.0000000
2.8432530,-3.6846796,0.79523156,0.0000000
2.8442530,-3.6435122,0.77945034,0.0000000
2.8452530,-3.6026158,0.76372979,0.0000000
2.8462530,-3.5619910,0.74806993,0.0000000
2.8472530,-3.5216388,0.73247075,0.0000000
2.8482530,-3.4815600,0.71693225,0.0000000
2.8492530,-3.4417553,0.70145442,0.0000000
2.8502530,-3.4022255,0.68603725,0.0000000
2.8512530,-3.3629713,0.67068073,0.0000000
2.8522530,-3.3239934,0.65538483,0.0000000
2.8532530,-3.2852927,0.64014953,0.0000000
2.8542530,-3.2468697,0.62497481,0.0000000
2.8552530,-3.2087251,0.60986065,0.0000000
2.8562530,-3.1708596,0.59480701,0.0000000
2.8572530,-3.1332739,0.57981387,0.0000000
2.8582530,-3.0959686,0.56488120,0.0000000
2.8592530,-3.0589442,0.55000896,0.0000000
2.8602530,-3.0222014,0.53519714,0.0000000
2.8612530,-2.9857408,0.52044571,0.0000000
2.8622530,-2.9495630,0.50575462,0.0000000
2.8632530,-2.9136684,0.49112386,0.0000000
2.8642530,-2.8780577,0.47655341,0.0000000
2.8652530,-2.8427313,0.46204323,0.0000000
2.8662530,-2.8076898,0.44759332,0.0000000
2.8672530,-2.7729337,0.43320364,0.0000000
2.8682530,-2.7384635,0.41887418,0.0000000
2.8692530,-2.7042797,0.40460493,0.0000000
2.8702530,-2.6703826,0.39039589,0.0000000
2.8712530,-2.6367728,0.37624704,0.0000000
2.8722530,-2.6034508,0.36215839,0.0000000
2.8732530,-2.5704168,0.34812993,0.0000000
2.8742530,-2.5376714,0.33416168,0.0000000
2.8752530,-2.5052150,0.32025365,0.0000000
2.8762530,-2.4730479,0.30640586,0.0000000
2.8772530,-2.4411705,0.29261833,0.0000000
2.8782530,-2.4095832,0.27889109,0.0000000
2.8792530,-2.3782864,0.26522418,0.0000000
2.8802530,-2.3472804,0.25161764,0.0000000
2.8812530,-2.3165655,0.23807152,0.0000000
2.8822530,-2.2861421,0.22458588,0.0000000
2.8832530,-2.2560105,0.21116077,0.0000000
2.8842530,-2.2261710,0.19779627,0.0000000
2.8852530,-2.1966238,0.18449246,0.0000000
2.8862530,-2.1673694,0.17124943,0.0000000
2.8872530,-2.1384078,0.15806727,0.0000000
2.8882530,-2.1097395,0.14494608,0.0000000
2.8892530,-2.0813646,0.13188597,0.0000000
2.8902530,-2.0532835,0.11888707,0.0000000
2.8912530,-2.0254962,0.10594950,0.0000000
2.8922530,-1.9980031,0.093073400,0.0000000
2.8932530,-1.9708044,0.080258923,0.0000000
2.8942530,-1.9439003,0.067506225,0.0000000
2.8952530,-1.9172909,0.054815472,0.0000000
2.8962530,-1.8909765,0.042186842,0.0000000
2.8972530,-1.8649573,0.029620523,0.0000000
2.8982530,-1.8392333,0.017116713,0.0000000
2.8992530,-1.8138047,0.0046756197,0.0000000
2.9002530,-1.7886717,-0.0077025376,0.0000000
2.9012530,-1.7638345,-0.020017529,0.0000000
2.9022530,-1.7392931,-0.032269113,0.0000000
2.9032530,-1.7150476,-0.044457039,0.0000000
2.9042530,-1.6910983,-0.056581043,0.0000000
2.9052530,-1.6674450,-0.068640850,0.0000000
2.9062530,-1.6440880,-0.080636175,0.0000000
2.9072530,-1.6210273,-0.092566720,0.0000000
2.9082530,-1.5982630,-0.10443217,0.0000000
2.9092530,-1.5757951,-0.11623222,0.0000000
2.9102530,-1.5536237,-0.12796652,0.0000000
2.9112530,-1.5317487,-0.13963473,0.0000000
2.9122530,-1.5101703,-0.15123650,0.0000000
2.9132530,-1.4888884,-0.16277145,0.0000000
2.9142530,-1.4679030,-0.17423920,0.0000000
2.9152530,-1.4472142,-0.18563936,0.0000000
2.9162530,-1.4268219,-0.19697152,0.0000000
2.9172530,-1.4067260,-0.20823527,0.0000000
2.9182530,-1.3869265,-0.21943016,0.0000000
2.9192530,-1.3674234,-0.23055576,0.0000000
2.9202530,-1.3482167,-0.24161161,0.0000000
2.9212530,-1.3293061,-0.25259723,0.0000000
2.9222530,-1.3106917,-0.26351216,0.0000000
2.9232530,-1.2923733,-0.27435588,0.0000000
2.9242530,-1.2743509,-0.28512789,0.0000000
2.9252530,-1.2566242,-0.29582768,0.0000000
2.9262530,-1.2391932,-0.30645470,0.0000000
2.9272530,-1.2220578,-0.31700841,0.0000000
2.9282530,-1.2052177,-0.32748825,0.0000000
2.9292530,-1.1886729,-0.33789365,0.0000000
2.9302530,-1.1724230,-0.34822402,0.0000000
2.9312530,-1.1564680,-0.35847875,0.0000000
2.9322530,-1.1408075,-0.36865725,0.0000000
2.9332530,-1.1254415,-0.37875888,0.0000000
2.9342530,-1.1103696,-0.38878301,0.0000000
2.9352530,-1.0955917,-0.39872899,0.0000000
2.9362530,-1.0811074,-0.40859615,0.0000000
2.9372530,-1.0669165,-0.41838382,0.0000000
2.9382530,-1.0530187,-0.42809130,0.0000000
2.9392530,-1.0394136,-0.43771790,0.0000000
2.9402530,-1.0261011,-0.44726291,0.0000000
2.9412530,-1.0130808,-0.45672559,0.0000000
2.9422530,-1.0003523,-0.46610521,0.0000000
2.9432530,-0.98791520,-0.47540101,0.0000000
2.9442530,-0.97576925,-0.48461223,0.0000000
2.9452530,-0.96391402,-0.49373810,0.0000000
2.9462530,-0.95234912,-0.50277782,0.0000000
2.9472530,-0.94107414,-0.51173059,0.0000000
2.9482530,-0.93008865,-0.52059561,0.0000000
2.9492530,-0.91939220,-0.52937204,0.0000000
2.9502530,-0.90898435,-0.53805905,0.0000000
2.9512530,-0.89886462,-0.54665578,0.0000000
2.9522530,-0.88903253,-0.55516139,0.0000000
2.9532530,-0.87948758,-0.56357499,0.0000000
2.9542530,-0.87022924,-0.57189571,0.0000000
2.9552530,-0.86125700,-0.58012264,0.0000000
2.9562530,-0.85257028,-0.58825489,0.0000000
2.9572530,-0.84416855,-0.59629152,0.0000000
2.9582530,-0.83605120,-0.60423163,0.0000000
2.9592530,-0.82821765,-0.61207426,0.0000000
2.9602530,-0.82066728,-0.61981847,0.0000000
2.9612530,-0.81339946,-0.62746330,0.0000000
2.9622530,-0.80641355,-0.63500777,0.0000000
2.9632530,-0.79970887,-0.64245091,0.0000000
2.9642530,-0.79328476,-0.64979172,0.0000000
2.9652530,-0.78714050,-0.65702920,0.0000000
2.9662530,-0.78127539,-0.66416235,0.0000000
2.9672530,-0.77568870,-0.67119014,0.0000000
2.9682530,-0.77037966,-0.67811154,0.0000000
2.9692530,-0.76534752,-0.68492552,0.0000000
2.9702530,-0.76059148,-0.69163102,0.0000000
2.9712530,-0.75611075,-0.69822699,0.0000000
2.9722530,-0.75190450,-0.70471237,0.0000000
2.9732530,-0.74797189,-0.71108607,0.0000000
2.9742530,-0.74431206,-0.71734703,0.0000000
2.9752530,-0.74092414,-0.72349414,0.0000000
2.9762530,-0.73780722,-0.72952631,0.0000000
2.9772530,-0.73496040,-0.73544243,0.0000000
2.9782530,-0.73238274,-0.74124140,0.0000000
2.9792530,-0.73007328,-0.74692209,0.0000000
2.9802530,-0.72803106,-0.75248337,0.0000000
2.9812530,-0.72625508,-0.75792411,0.0000000
2.9822530,-0.72474434,-0.76324317,0.0000000
2.9832530,-0.72349780,-0.76843940,0.0000000
2.9842530,-0.72251442,-0.77351165,0.0000000
2.9852530,-0.72179312,-0.77845876,0.0000000
2.9862530,-0.72133282,-0.78327957,0.0000000
2.9872530,-0.72113241,-0.78797290,0.0000000
2.9882530,-0.72119076,-0.79253759,0.0000000
2.9892530,-0.72150672,-0.79697244,0.0000000
2.9902530,-0.72207912,-0.80127628,0.0000000
2.9912530,-0.72290678,-0.80544793,0.0000000
2.9922530,-0.72398848,-0.80948617,0.0000000
2.9932530,-0.72532301,-0.81338983,0.0000000
2.9942530,-0.72690909,-0.81715769,0.0000000
2.9952530,-0.72874548,-0.82078856,0.0000000
2.9962530,-0.73083087,-0.82428123,0.0000000
2.9972530,-0.73316395,-0.82763449,0.0000000
2.9982530,-0.73574339,-0.83084713,0.0000000
2.9992530,-0.73856785,-0.83391792,0.0000000
3.0000000,-0.73925906,-0.83530617,0.0000000
